innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Irfan Pathan,2,0,22,0,11.00,5,5,0,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Umesh Yadav,4,0,28,1,7.00,5,2,0,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Morne Morkel,4,0,23,1,5.75,11,3,0,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Shahbaz Nadeem,4,0,33,0,8.25,6,3,1,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Pawan Negi,4,0,18,4,4.50,13,1,0,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Virender Sehwag,2,0,15,0,7.50,3,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Ankeet Chavan,4,0,29,1,7.25,10,5,0,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Pankaj Singh,2,0,24,0,12.00,5,4,1,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Shane Watson,4,0,29,1,7.25,10,5,0,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Amit Singh,1,0,12,0,12.00,2,2,0,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Brad Hogg,4,0,32,2,8.00,7,1,1,1,0,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-delhi-daredevils-43rd-match-548349,Ashok Menaria,0.2,0,10,0,30.00,0,1,1,0,0,Rajasthan Royals
