innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Faf du Plessis,c Dhawan b Pratap Singh,42,35,63,2,1,120.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Murali Vijay,c Mishra b Pratap Singh,14,11,10,2,0,127.27,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Suresh Raina,c Jhunjhunwala b Mishra,32,24,34,2,2,133.33,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,MS Dhoni (c)†, b Christian,34,28,51,2,0,121.42,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Albie Morkel, b Jhunjhunwala,13,9,9,1,0,144.44,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Ravindra Jadeja,c Sangakkara b Ashish Reddy,4,9,19,0,0,44.44,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Dwayne Bravo,not out ,12,4,9,0,1,300.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,S Badrinath,not out ,1,1,5,0,0,100.00,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Parthiv Patel, b Morkel,1,5,6,0,0,20.00,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Shikhar Dhawan,run out (Bravo),36,29,44,3,0,124.13,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Cameron White,run out (Jadeja/Dhoni),77,53,71,9,2,145.28,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Kumar Sangakkara (c),c & b Raina,1,5,5,0,0,20.00,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Dan Christian,not out ,27,24,37,2,1,112.50,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Ashish Reddy,c Vijay b Hilfenhaus,3,3,7,0,0,100.00,Deccan Chargers
2,indian-premier-league-2012-520932,chennai-super-kings-vs-deccan-chargers-46th-match-548352,Abhishek Jhunjhunwala,not out ,1,1,1,0,0,100.00,Deccan Chargers
