innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Murali Vijay,run out (Warner/Ojha),113,58,-,15,4,194.82,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Michael Hussey,c Ojha b Aaron,20,22,-,2,0,90.90,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Suresh Raina,c & b Negi,27,17,-,3,1,158.82,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,MS Dhoni (c)†,c Negi b Aaron,23,10,-,1,2,230.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Albie Morkel,c Ojha b Yadav,0,1,-,0,0,0.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Dwayne Bravo,not out ,33,12,-,3,2,275.00,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Mahela Jayawardene, b Ashwin,55,38,-,4,2,144.73,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,David Warner,c Vijay b Hilfenhaus,3,7,-,0,0,42.85,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Virender Sehwag (c),c Hussey b Morkel,1,6,-,0,0,16.66,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Ross Taylor,c Raina b Bravo,24,14,-,1,2,171.42,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Andre Russell,c Bravo b Ashwin,16,11,-,2,0,145.45,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Naman Ojha,c Vijay b Jakati,7,5,-,0,1,140.00,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Venugopal Rao,run out (Bravo/Ashwin),10,7,-,0,1,142.85,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Pawan Negi,not out ,8,6,-,0,1,133.33,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Sunny Gupta,st Dhoni b Jakati,0,1,-,0,0,0.00,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Umesh Yadav, b Ashwin,1,4,-,0,0,25.00,Delhi Daredevils
2,indian-premier-league-2012-520932,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,Varun Aaron,run out (Dhoni),0,2,-,0,0,0.00,Delhi Daredevils
