innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Faf du Plessis,c McCullum b Lee,3,4,8,0,0,75.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Michael Hussey,run out (Lee/McCullum),18,19,24,2,0,94.73,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Suresh Raina,c Pathan b Kallis,44,34,54,4,1,129.41,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Dwayne Bravo,c Iqbal Abdulla b Kallis,12,12,25,0,1,100.00,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,MS Dhoni (c)†,not out ,34,30,46,2,0,113.33,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Ravindra Jadeja,c Das b Narine,9,13,21,0,0,69.23,Chennai Super Kings
1,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Albie Morkel,not out ,13,8,11,0,0,162.50,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Gautam Gambhir (c),lbw b Bravo,63,52,92,6,1,121.15,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Brendon McCullum,c Jakati b Ashwin,2,8,12,0,0,25.00,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Jacques Kallis,c Dhoni b Bravo,26,31,48,1,1,83.87,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Manoj Tiwary,c Mahesh b Morkel,13,13,18,1,0,100.00,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Yusuf Pathan,c du Plessis b Ashwin,12,11,21,0,0,109.09,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Debabrata Das,not out ,11,4,10,2,0,275.00,Kolkata Knight Riders
2,indian-premier-league-2012-520932,chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347,Laxmi Shukla,not out ,0,0,1,0,0,-,Kolkata Knight Riders
