innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Yusuf Pathan,2,0,19,0,9.50,1,1,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Brett Lee,4,0,15,1,3.75,15,2,0,0,0,Kolkata Knight Riders
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Sunil Narine,4,0,26,2,6.50,11,2,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Lakshmipathy Balaji,4,0,22,2,5.50,8,1,0,0,0,Kolkata Knight Riders
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Jacques Kallis,2,0,16,0,8.00,3,2,0,0,0,Kolkata Knight Riders
1,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Rajat Bhatia,4,0,26,1,6.50,5,1,0,0,1,Kolkata Knight Riders
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Dale Steyn,4,0,24,2,6.00,14,4,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Ankit Sharma,4,0,19,1,4.75,11,0,1,0,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Veer Pratap Singh,4,0,35,0,8.75,8,5,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Amit Mishra,4,0,27,1,6.75,9,3,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Cameron White,1,0,8,0,8.00,0,0,0,2,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Anand Rajan,2,0,11,1,5.50,5,0,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,deccan-chargers-vs-kolkata-knight-riders-29th-match-548335,Jean-Paul Duminy,0,0,1,0,0.00,0,0,0,1,0,Deccan Chargers
