innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Murali Kartik,4,0,24,0,6.00,9,1,1,0,0,Pune Warriors
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Ashish Nehra,4,0,23,2,5.75,9,2,0,0,0,Pune Warriors
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Bhuvneshwar Kumar,3,0,37,0,12.33,6,5,1,0,1,Pune Warriors
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Marlon Samuels,4,0,39,3,9.75,8,4,2,0,0,Pune Warriors
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Rahul Sharma,4,0,28,0,7.00,9,1,1,0,0,Pune Warriors
1,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Angelo Mathews,1,0,12,0,12.00,1,2,0,0,0,Pune Warriors
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Doug Bollinger,3,0,30,1,10.00,7,5,0,0,0,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Nuwan Kulasekara,2,0,10,2,5.00,9,2,0,0,0,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Ravichandran Ashwin,4,0,35,1,8.75,9,2,1,1,1,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Dwayne Bravo,4,0,28,2,7.00,8,0,1,1,0,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Shadab Jakati,3,0,20,1,6.66,7,2,0,0,0,Chennai Super Kings
2,indian-premier-league-2012-520932,chennai-super-kings-vs-pune-warriors-24th-match-548330,Ravindra Jadeja,4,0,21,0,5.25,7,0,0,1,0,Chennai Super Kings
