innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Brendon McCullum,c Warner b Negi,31,36,-,2,1,86.11,Kolkata Knight Riders
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Gautam Gambhir (c),run out (Venugopal Rao),32,16,-,3,2,200.00,Kolkata Knight Riders
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Jacques Kallis,c Taylor b Yadav,30,33,-,3,0,90.90,Kolkata Knight Riders
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Shakib Al Hasan,c Ojha b Pathan,1,3,-,0,0,33.33,Kolkata Knight Riders
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Yusuf Pathan,not out ,40,21,-,3,2,190.47,Kolkata Knight Riders
1,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Laxmi Shukla,not out ,24,11,-,3,1,218.18,Kolkata Knight Riders
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,David Warner,c McCullum b Shakib Al Hasan,7,6,-,0,1,116.66,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Virender Sehwag (c),c McCullum b Balaji,10,7,-,1,0,142.85,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Naman Ojha,c Gambhir b Bhatia,28,28,-,4,1,100.00,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Mahela Jayawardene,st McCullum b Iqbal Abdulla,40,33,-,6,0,121.21,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Venugopal Rao,c Bhatia b Kallis,13,22,-,0,0,59.09,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Pawan Negi,st McCullum b Narine,14,11,-,2,0,127.27,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Ross Taylor,c sub (PJ Sangwan) b Kallis,11,8,-,0,1,137.50,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Irfan Pathan,not out ,6,3,-,1,0,200.00,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Morne Morkel,c Bhatia b Narine,0,1,-,0,0,0.00,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378,Umesh Yadav,not out ,1,1,-,0,0,100.00,Delhi Daredevils
