innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Zaheer Khan,4,1,15,1,3.75,18,1,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Sreenath Aravind,3,0,48,0,16.00,5,10,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Vinay Kumar,4,0,51,0,12.75,5,4,4,0,0,Royal Challengers Bangalore
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Daniel Vettori,4,0,20,1,5.00,7,1,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Muthiah Muralidaran,4,0,35,0,8.75,6,2,2,0,0,Royal Challengers Bangalore
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Chris Gayle,1,0,21,0,21.00,0,1,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Johan Botha,4,0,30,1,7.50,12,1,3,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Pankaj Singh,4,0,18,2,4.50,15,2,0,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Amit Singh,3.5,0,43,2,11.21,8,6,1,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Brad Hogg,4,0,19,1,4.75,8,1,0,0,0,Rajasthan Royals
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324,Siddharth Trivedi,4,0,25,4,6.25,8,0,1,1,0,Rajasthan Royals
