innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Robin Peterson,1,0,3,0,3.00,3,0,0,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,RP Singh,4,0,27,1,6.75,11,4,0,1,0,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Clint McKay,4,0,36,1,9.00,9,5,1,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Munaf Patel,4,1,41,0,10.25,10,1,4,0,1,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Harbhajan Singh,3,0,29,0,9.66,2,0,1,3,0,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Kieron Pollard,3,0,27,0,9.00,5,2,1,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,James Franklin,1,0,5,1,5.00,3,0,0,1,0,Mumbai Indians
2,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Praveen Kumar,4,0,25,0,6.25,8,2,0,1,0,Kings XI Punjab
2,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Bhargav Bhatt,4,0,34,0,8.50,5,4,0,0,1,Kings XI Punjab
2,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Parvinder Awana,4,0,39,3,9.75,9,3,2,1,0,Kings XI Punjab
2,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Piyush Chawla,4,0,46,1,11.50,7,2,4,1,0,Kings XI Punjab
2,indian-premier-league-2012-520932,kings-xi-punjab-vs-mumbai-indians-33rd-match-548339,Azhar Mahmood,3.5,0,23,2,6.00,9,2,0,0,0,Kings XI Punjab
