innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Munaf Patel,4,0,54,1,13.50,12,4,4,1,3,Mumbai Indians
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,RP Singh,4,0,23,1,5.75,13,2,1,1,0,Mumbai Indians
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Lasith Malinga,4,0,29,0,7.25,8,1,1,2,0,Mumbai Indians
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Harbhajan Singh,3,0,33,1,11.00,4,2,2,1,0,Mumbai Indians
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Kieron Pollard,3,0,20,1,6.66,8,2,0,3,0,Mumbai Indians
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Dwayne Smith,2,0,10,0,5.00,5,1,0,0,0,Mumbai Indians
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Zaheer Khan,4,0,34,1,8.50,10,4,1,2,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Vinay Kumar,4,0,36,1,9.00,10,3,2,2,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Harshal Patel,4,0,25,1,6.25,13,3,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Muthiah Muralidaran,4,0,16,1,4.00,10,0,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,KP Appanna,1,0,19,0,19.00,0,1,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367,Chris Gayle,2.4,0,39,0,14.62,3,5,2,1,0,Royal Challengers Bangalore
