innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Ankeet Chavan,2,0,20,0,10.00,5,0,2,1,0,Rajasthan Royals
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Shaun Tait,4,0,13,3,3.25,16,0,0,0,0,Rajasthan Royals
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Shane Watson,4,0,28,0,7.00,6,2,0,1,0,Rajasthan Royals
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Johan Botha,4,0,25,1,6.25,10,3,0,0,0,Rajasthan Royals
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Stuart Binny,3,0,12,1,4.00,7,0,0,0,0,Rajasthan Royals
1,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Siddharth Trivedi,3,0,20,0,6.66,1,0,0,1,0,Rajasthan Royals
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Wayne Parnell,2,0,12,1,6.00,6,2,0,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Bhuvneshwar Kumar,3,0,17,1,5.66,8,2,0,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Murali Kartik,3,0,32,0,10.66,8,2,3,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Ashish Nehra,3,0,33,0,11.00,6,5,1,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Angelo Mathews,3,0,15,0,5.00,3,0,0,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Michael Clarke,2,0,12,1,6.00,4,1,0,0,0,Pune Warriors
2,indian-premier-league-2012-520932,pune-warriors-vs-rajasthan-royals-52nd-match-548358,Steven Smith,0.2,0,5,0,15.00,0,1,0,0,0,Pune Warriors
