innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Kumar Sangakkara (c)†,c Yagnik b Hodge,44,32,46,5,1,137.50,Deccan Chargers
1,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Shikhar Dhawan,c Hodge b Trivedi,52,43,57,8,0,120.93,Deccan Chargers
1,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Dan Christian,not out ,29,19,44,2,1,152.63,Deccan Chargers
1,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Jean-Paul Duminy,not out ,58,26,33,3,5,223.07,Deccan Chargers
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Rahul Dravid (c), b Christian,42,24,26,7,1,175.00,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Ajinkya Rahane,c Christian b A Mishra,44,31,65,5,1,141.93,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Ashok Menaria,c Duminy b A Mishra,22,20,28,1,1,110.00,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Owais Shah,c Jhunjhunwala b A Mishra,12,11,16,1,0,109.09,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Brad Hodge,not out ,48,21,30,6,2,228.57,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Johan Botha,c T Mishra b Anand Rajan,14,9,19,0,1,155.55,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-deccan-chargers-20th-match-548326,Dishant Yagnik,not out ,9,3,9,2,0,300.00,Rajasthan Royals
