innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Rahul Dravid (c),c Faulkner b Harmeet Singh,28,24,42,3,0,116.66,Rajasthan Royals
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Ajinkya Rahane, b Faulkner,98,66,87,16,1,148.48,Rajasthan Royals
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Ashok Menaria, b Chawla,0,3,5,0,0,0.00,Rajasthan Royals
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Brad Hodge, b Faulkner,21,16,27,1,1,131.25,Rajasthan Royals
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Owais Shah,not out ,14,8,14,2,0,175.00,Rajasthan Royals
1,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Kevon Cooper,not out ,11,3,3,1,1,366.66,Rajasthan Royals
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Adam Gilchrist (c)†,c Cooper b Singh,27,18,19,3,1,150.00,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Paul Valthaty,c Singh b Cooper,13,15,28,2,0,86.66,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Shaun Marsh,c Dravid b Cooper,7,6,14,1,0,116.66,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Abhishek Nayar,c Goswami b Cooper,10,10,9,0,1,100.00,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,David Hussey,c Cooper b Trivedi,13,10,19,1,0,130.00,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Mandeep Singh, b Chavan,34,25,37,5,0,136.00,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Bipul Sharma,c Rahane b Chavan,18,13,20,2,0,138.46,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Piyush Chawla, b Cooper,10,8,11,0,1,125.00,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,James Faulkner,not out ,11,9,18,0,0,122.22,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Praveen Kumar,run out (Cooper/Goswami),10,6,6,0,1,166.66,Kings XI Punjab
2,indian-premier-league-2012-520932,rajasthan-royals-vs-kings-xi-punjab-4th-match-548309,Harmeet Singh,not out ,1,1,1,0,0,100.00,Kings XI Punjab
