innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Irfan Pathan,4,0,44,0,11.00,6,3,3,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Umesh Yadav,4,1,42,0,10.50,10,3,3,1,1,Delhi Daredevils
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Varun Aaron,4,0,38,1,9.50,10,6,1,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Andre Russell,4,0,41,0,10.25,7,4,2,0,1,Delhi Daredevils
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Pawan Negi,3,0,37,0,12.33,5,1,4,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Venugopal Rao,1,0,13,0,13.00,1,1,1,0,0,Delhi Daredevils
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Tillakaratne Dilshan,1,0,11,0,11.00,2,2,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Zaheer Khan,4,0,38,3,9.50,8,3,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Vinay Kumar,4,0,35,2,8.75,9,3,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Harshal Patel,4,0,33,0,8.25,6,3,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Muthiah Muralidaran,4,0,44,1,11.00,4,4,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372,Prasanth Parameswaran,3,0,30,3,10.00,7,3,1,1,0,Royal Challengers Bangalore
