innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Irfan Pathan,4,0,47,0,11.75,7,6,2,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Doug Bracewell,4,0,32,3,8.00,10,2,2,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Morne Morkel,4,0,30,2,7.50,9,2,1,1,0,Delhi Daredevils
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Umesh Yadav,2,0,8,0,4.00,7,1,0,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Shahbaz Nadeem,4,0,26,1,6.50,8,2,0,0,0,Delhi Daredevils
1,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Glenn Maxwell,2,0,10,1,5.00,5,1,0,0,0,Delhi Daredevils
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Zaheer Khan,4,0,36,1,9.00,8,6,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Vinay Kumar,4,0,25,0,6.25,11,2,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Andrew McDonald,2,0,11,1,5.50,5,1,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Daniel Vettori,4,0,28,1,7.00,8,2,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Muthiah Muralidaran,4,0,25,3,6.25,9,1,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2012-520932,royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310,Harshal Patel,2,0,10,0,5.00,6,1,0,0,0,Royal Challengers Bangalore
