innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Harbhajan Singh,4,0,13,2,3.25,16,1,0,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,RP Singh,3,0,20,1,6.66,9,1,1,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Munaf Patel,4,0,23,1,5.75,13,3,0,1,0,Mumbai Indians
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Lasith Malinga,3.4,0,16,4,4.36,12,1,0,2,0,Mumbai Indians
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,James Franklin,3,0,18,2,6.00,7,2,0,0,0,Mumbai Indians
1,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Robin Peterson,1,0,8,0,8.00,3,0,1,0,0,Mumbai Indians
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Dale Steyn,4,0,10,2,2.50,17,0,0,3,0,Deccan Chargers
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Veer Pratap Singh,4,0,28,1,7.00,12,2,1,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Dan Christian,3,0,14,0,4.66,10,1,0,2,0,Deccan Chargers
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Amit Mishra,4,0,29,0,7.25,7,2,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Ashish Reddy,2.1,0,11,1,5.07,8,1,0,1,0,Deccan Chargers
2,indian-premier-league-2012-520932,mumbai-indians-vs-deccan-chargers-40th-match-548346,Jean-Paul Duminy,1,0,8,1,8.00,1,1,0,0,0,Deccan Chargers
