innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Albie Morkel,4,0,40,0,10.00,8,4,2,0,0,Chennai Super Kings
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Doug Bollinger,4,0,20,1,5.00,13,2,0,1,0,Chennai Super Kings
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Ravichandran Ashwin,4,0,33,1,8.25,9,2,2,1,0,Chennai Super Kings
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Dwayne Bravo,3,0,28,1,9.33,6,2,1,3,0,Chennai Super Kings
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Shadab Jakati,4,0,37,1,9.25,7,2,2,0,0,Chennai Super Kings
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Suresh Raina,1,0,8,0,8.00,2,1,0,0,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Zaheer Khan,4,0,31,2,7.75,16,2,3,2,0,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Sreenath Aravind,3,0,32,1,10.66,8,2,3,0,0,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Abhimanyu Mithun,3,0,32,1,10.66,6,2,2,1,1,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Virat Kohli,2,0,19,0,9.50,3,3,0,0,1,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Daniel Vettori,3.4,0,42,0,11.45,4,4,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268,Chris Gayle,4,0,19,0,4.75,10,1,0,1,0,Royal Challengers Bangalore
