innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Praveen Kumar,4,0,45,1,11.25,7,7,0,3,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Ryan Harris,4,0,48,0,12.00,9,4,3,1,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Shalabh Srivastava,4,0,46,0,11.50,8,2,3,2,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Abhishek Nayar,2,0,22,1,11.00,1,2,1,0,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Piyush Chawla,4,0,36,1,9.00,6,4,1,0,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Paul Valthaty,1,0,13,0,13.00,1,1,1,0,0,Kings XI Punjab
1,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,David Hussey,1,0,19,1,19.00,2,0,3,0,0,Kings XI Punjab
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Morne Morkel,4,0,32,1,8.00,18,4,2,0,2,Delhi Daredevils
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Irfan Pathan,3,1,26,1,8.66,12,3,2,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Varun Aaron,4,0,36,1,9.00,6,4,1,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Yogesh Nagar,1,0,16,0,16.00,1,2,1,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,Ajit Agarkar,4,0,47,2,11.75,6,7,1,1,0,Delhi Daredevils
2,indian-premier-league-2011-466304,delhi-daredevils-vs-kings-xi-punjab-26th-match-501223,James Hopes,4,0,43,1,10.75,5,1,4,0,0,Delhi Daredevils
