innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Shikhar Dhawan,not out ,95,57,-,14,1,166.66,Deccan Chargers
1,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Dwaraka Ravi Teja,c Nayar b Valthaty,60,41,-,5,2,146.34,Deccan Chargers
1,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Jean-Paul Duminy,c Marsh b Harris,12,10,-,0,1,120.00,Deccan Chargers
1,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Cameron White (c),not out ,15,12,-,0,0,125.00,Deccan Chargers
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Paul Valthaty,c Anand Rajan b Steyn,5,6,-,1,0,83.33,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Adam Gilchrist (c)†,c White b Christian,51,37,-,6,2,137.83,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Shaun Marsh,c Anand Rajan b Duminy,13,8,-,3,0,162.50,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Dinesh Karthik,c Ravi Teja b Christian,11,14,-,1,0,78.57,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Ryan McLaren,c Christian b Mishra,9,14,-,0,0,64.28,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Abhishek Nayar,c Christian b Ojha,3,7,-,0,0,42.85,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Mandeep Singh,st Devdhar b Mishra,7,8,-,1,0,87.50,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Piyush Chawla,not out ,13,7,-,0,2,185.71,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Ryan Harris,c Dhawan b Mishra,0,1,-,0,0,0.00,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Praveen Kumar, b Mishra,0,7,-,0,0,0.00,Kings XI Punjab
2,indian-premier-league-2011-466304,kings-xi-punjab-vs-deccan-chargers-67th-match-501264,Bhargav Bhatt,run out (Anand Rajan),0,5,-,0,0,0.00,Kings XI Punjab
