innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Zaheer Khan,4,0,33,1,8.25,9,4,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Daniel Vettori,4,0,23,0,5.75,13,2,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Johan van der Wath,4,0,49,2,12.25,5,7,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Tillakaratne Dilshan,2,0,21,0,10.50,0,3,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Ryan Ninan,3,0,31,2,10.33,5,2,2,0,0,Royal Challengers Bangalore
1,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Virat Kohli,3,0,23,0,7.66,3,2,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Albie Morkel,4,0,34,2,8.50,11,3,2,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Tim Southee,4,0,32,1,8.00,9,3,1,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Ravichandran Ashwin,4,0,23,1,5.75,13,3,0,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Suraj Randiv,4,0,24,2,6.00,6,1,0,0,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Shadab Jakati,3,0,36,1,12.00,4,3,2,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211,Suresh Raina,1,0,10,0,10.00,0,0,0,1,0,Chennai Super Kings
