innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Bhuvneshwar Kumar,3,0,24,0,8.00,3,3,0,0,0,Pune Warriors
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Shrikant Wagh,1,0,8,0,8.00,4,2,0,0,0,Pune Warriors
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Wayne Parnell,4,0,38,1,9.50,5,3,1,1,0,Pune Warriors
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Rahul Sharma,4,0,24,1,6.00,5,0,1,0,0,Pune Warriors
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Yuvraj Singh,4,0,17,2,4.25,9,0,0,0,0,Pune Warriors
1,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Mitchell Marsh,4,0,25,4,6.25,8,3,0,0,0,Pune Warriors
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Dale Steyn,4,0,30,0,7.50,12,4,1,1,0,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Ishant Sharma,3,0,25,0,8.33,7,4,0,0,0,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Pragyan Ojha,3,0,13,1,4.33,9,1,0,0,0,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Jean-Paul Duminy,2,0,22,0,11.00,6,2,2,0,0,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Dan Christian,3,0,21,2,7.00,10,4,0,1,0,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-pune-warriors-53rd-match-501250,Amit Mishra,3.2,0,26,1,7.80,12,2,2,0,1,Deccan Chargers
