innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,RP Singh,4,0,29,0,7.25,12,4,0,1,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Sreesanth,4,1,10,2,2.50,19,1,0,2,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Ravindra Jadeja,4,0,27,1,6.75,11,0,2,1,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Vinay Kumar,4,0,41,1,10.25,7,4,2,0,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Balachandra Akhil,2,0,22,0,11.00,4,2,1,0,1,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Ramesh Powar,2,0,20,1,10.00,5,1,2,0,0,Kochi Tuskers Kerala
2,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Irfan Pathan,4,0,27,2,6.75,11,3,0,1,0,Delhi Daredevils
2,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Morne Morkel,4,0,18,3,4.50,12,2,0,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Umesh Yadav,3,0,28,0,9.33,9,4,1,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Ajit Agarkar,4,0,23,2,5.75,8,0,1,0,0,Delhi Daredevils
2,indian-premier-league-2011-466304,kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233,Roelof van der Merwe,3.5,0,20,3,5.21,9,0,1,0,0,Delhi Daredevils
