innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Mahela Jayawardene (c), b Botha,13,13,-,2,0,100.00,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,VVS Laxman,run out (Dravid),8,10,-,1,0,80.00,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Parthiv Patel,st Yagnik b Warne,32,34,-,2,0,94.11,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Brad Hodge, b Warne,8,14,-,0,0,57.14,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Ravindra Jadeja,c & b Warne,22,23,-,2,0,95.65,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Raiphi Gomez,c Watson b Trivedi,0,1,-,0,0,0.00,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Thisara Perera,c Binny b Trivedi,1,4,-,0,0,25.00,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Kedar Jadhav,c Yagnik b Trivedi,5,9,-,0,0,55.55,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Vinay Kumar,c Watson b Singh,5,4,-,1,0,125.00,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Muthiah Muralidaran,not out ,5,8,-,0,0,62.50,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,RP Singh,run out (Botha/Yagnik),1,1,-,0,0,100.00,Kochi Tuskers Kerala
2,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Shane Watson, b Jadeja,49,40,-,4,2,122.50,Rajasthan Royals
2,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Rahul Dravid,run out (Jadhav/Patel),44,37,-,4,1,118.91,Rajasthan Royals
2,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Johan Botha,not out ,14,7,-,3,0,200.00,Rajasthan Royals
2,indian-premier-league-2011-466304,rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225,Ross Taylor,not out ,2,1,-,0,0,200.00,Rajasthan Royals
