innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Ashok Menaria,2,0,17,0,8.50,3,2,0,1,0,Rajasthan Royals
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Amit Singh,4,0,40,1,10.00,7,5,1,0,0,Rajasthan Royals
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Shane Watson,4,0,47,0,11.75,4,5,1,1,0,Rajasthan Royals
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Johan Botha,4,0,23,1,5.75,12,1,1,1,0,Rajasthan Royals
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Shane Warne,4,0,34,0,8.50,7,3,1,2,0,Rajasthan Royals
1,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Siddharth Trivedi,2,0,33,0,16.50,1,3,2,0,0,Rajasthan Royals
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Albie Morkel,3,0,21,1,7.00,6,2,0,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Doug Bollinger,4,0,22,3,5.50,12,1,0,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Dwayne Bravo,4,0,36,1,9.00,7,3,1,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Ravichandran Ashwin,4,0,24,2,6.00,10,3,0,0,0,Chennai Super Kings
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Shadab Jakati,4,0,30,0,7.50,6,2,0,1,0,Chennai Super Kings
2,indian-premier-league-2011-466304,rajasthan-royals-vs-chennai-super-kings-52nd-match-501249,Suresh Raina,0.3,0,0,2,0.00,3,0,0,0,0,Chennai Super Kings
