innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Jesse Ryder,c Finch b Nadeem,60,27,-,5,5,222.22,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Graeme Smith,c Pathan b Dinda,12,14,-,2,0,85.71,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Mithun Manhas,c Warner b Hopes,20,18,-,1,1,111.11,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Yuvraj Singh (c),not out ,66,32,-,4,5,206.25,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Robin Uthappa,c Warner b Nadeem,4,10,-,0,0,40.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Mohnish  Mishra,c Sehwag b Dinda,7,11,-,0,0,63.63,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Wayne Parnell,not out ,10,9,-,1,0,111.11,Pune Warriors
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,David Warner,run out (Wagh/Uthappa),46,28,-,6,2,164.28,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Virender Sehwag (c), b Ryder,37,23,-,6,0,160.86,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Irfan Pathan,c Wagh b Yuvraj Singh,14,16,-,1,0,87.50,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Naman Ojha,st Uthappa b Yuvraj Singh,11,9,-,0,1,122.22,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Matthew Wade,lbw b Sharma,3,4,-,0,0,75.00,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Venugopal Rao,c Jhunjhunwala b Yuvraj Singh,31,20,-,1,3,155.00,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Aaron Finch,c & b Yuvraj Singh,25,12,-,1,2,208.33,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,James Hopes,not out ,13,4,-,1,1,325.00,Delhi Daredevils
2,indian-premier-league-2011-466304,pune-warriors-vs-delhi-daredevils-16th-match-501213,Shahbaz Nadeem,not out ,0,0,-,0,0,-,Delhi Daredevils
