innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Aiden Blizzard,c Sehwag b Nadeem,37,23,-,8,0,160.86,Mumbai Indians
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Sachin Tendulkar (c), b Pathan,14,14,-,3,0,100.00,Mumbai Indians
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Ambati Rayudu,c Sehwag b Hopes,59,39,-,7,2,151.28,Mumbai Indians
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Rohit Sharma,c Venugopal Rao b Morkel,49,32,-,2,3,153.12,Mumbai Indians
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Kieron Pollard,not out ,9,8,-,1,0,112.50,Mumbai Indians
1,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Andrew Symonds,not out ,4,4,-,0,0,100.00,Mumbai Indians
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Virender Sehwag (c),c Sharma b Patel,2,4,-,0,0,50.00,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,David Warner,lbw b Harbhajan Singh,1,2,-,0,0,50.00,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Colin Ingram, b Malinga,1,2,-,0,0,50.00,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Naman Ojha,c Rayudu b Patel,1,7,-,0,0,14.28,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Venugopal Rao, b Kulkarni,37,27,-,4,1,137.03,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,James Hopes,run out (Suman/Rayudu),55,44,-,10,0,125.00,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Irfan Pathan, b Malinga,23,18,-,4,0,127.77,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Yogesh Nagar,c Patel b Harbhajan Singh,0,1,-,0,0,0.00,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Ajit Agarkar,not out ,7,6,-,1,0,116.66,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Morne Morkel,c Symonds b Pollard,10,9,-,1,0,111.11,Delhi Daredevils
2,indian-premier-league-2011-466304,mumbai-indians-vs-delhi-daredevils-49th-match-501246,Shahbaz Nadeem,c Patel b Pollard,0,1,-,0,0,0.00,Delhi Daredevils
