innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,RP Singh,4,0,34,1,8.50,7,3,1,0,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Sreesanth,3,0,23,1,7.66,8,1,2,0,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Muthiah Muralidaran,4,0,26,0,6.50,9,2,1,0,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Brad Hodge,3,0,24,1,8.00,4,1,1,0,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Vinay Kumar,2,0,17,0,8.50,3,2,0,1,0,Kochi Tuskers Kerala
1,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Ravindra Jadeja,4,0,26,2,6.50,9,1,1,1,0,Kochi Tuskers Kerala
2,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Ravichandran Ashwin,4,0,16,1,4.00,10,0,0,0,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Doug Bollinger,4,0,38,1,9.50,6,3,1,3,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Shadab Jakati,4,0,23,1,5.75,9,2,0,0,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Dwayne Bravo,4,0,36,1,9.00,9,3,2,2,0,Chennai Super Kings
2,indian-premier-league-2011-466304,chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261,Suresh Raina,4,0,26,0,6.50,8,2,0,2,0,Chennai Super Kings
