innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Jesse Ryder,c Ravi Teja b Steyn,18,14,-,1,1,128.57,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Manish Pandey, b Ojha,23,20,-,3,1,115.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Sourav Ganguly,c Ojha b Christian,0,5,-,0,0,0.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Robin Uthappa,c & b Mishra,4,5,-,1,0,80.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Yuvraj Singh (c),c Sangakkara b Christian,23,17,-,3,1,135.29,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Mithun Manhas, b Mishra,0,1,-,0,0,0.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Callum Ferguson,c & b Duminy,11,13,-,1,0,84.61,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Mitchell Marsh, b Ojha,37,28,-,1,3,132.14,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Wayne Parnell,run out (Christian/Ojha),16,16,-,0,1,100.00,Pune Warriors
1,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Bhuvneshwar Kumar,not out ,1,1,-,0,0,100.00,Pune Warriors
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Sunny Sohal,lbw b Sharma,34,28,-,2,2,121.42,Deccan Chargers
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Shikhar Dhawan,st Uthappa b Yuvraj Singh,28,25,-,4,0,112.00,Deccan Chargers
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Kumar Sangakkara (c)†,c Uthappa b Sharma,25,21,-,2,1,119.04,Deccan Chargers
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Jean-Paul Duminy, b Parnell,23,26,-,0,1,88.46,Deccan Chargers
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Dan Christian,not out ,14,12,-,1,0,116.66,Deccan Chargers
2,indian-premier-league-2011-466304,pune-warriors-vs-deccan-chargers-62nd-match-501259,Bharat Chipli,not out ,5,4,-,1,0,125.00,Deccan Chargers
