innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Eoin Morgan, b Christian,14,15,-,0,1,93.33,Kolkata Knight Riders
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Jacques Kallis,c Ravi Teja b Mishra,30,31,-,4,0,96.77,Kolkata Knight Riders
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Gautam Gambhir (c),c Sangakkara b Ojha,35,22,-,3,1,159.09,Kolkata Knight Riders
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Yusuf Pathan,not out ,47,26,-,3,3,180.76,Kolkata Knight Riders
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Manoj Tiwary,c Dhawan b Steyn,33,28,-,3,1,117.85,Kolkata Knight Riders
1,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Mark Boucher,not out ,0,0,-,0,0,-,Kolkata Knight Riders
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Sunny Sohal,c Morgan b Iqbal Abdulla,26,20,-,3,0,130.00,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Shikhar Dhawan, b Kallis,54,45,-,4,1,120.00,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Kumar Sangakkara (c)†,c Kallis b Iqbal Abdulla,0,2,-,0,0,0.00,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Cameron White, b Bhatia,13,13,-,1,0,100.00,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Dan Christian,lbw b Bhatia,1,3,-,0,0,33.33,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Dwaraka Ravi Teja, b Lee,30,22,-,3,0,136.36,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Bharat Chipli,not out ,12,7,-,2,0,171.42,Deccan Chargers
2,indian-premier-league-2011-466304,deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239,Amit Mishra,not out ,9,9,-,0,0,100.00,Deccan Chargers
