innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Dirk Nannes,4,0,16,2,4.00,18,3,0,0,0,Delhi Daredevils
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Ashish Nehra,4,0,30,2,7.50,7,3,0,0,1,Delhi Daredevils
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Pradeep Sangwan,4,0,24,1,6.00,10,2,0,0,0,Delhi Daredevils
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Amit Mishra,4,0,32,1,8.00,7,1,2,0,0,Delhi Daredevils
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Daniel Vettori,3,0,23,1,7.66,7,3,0,2,0,Delhi Daredevils
1,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Tillakaratne Dilshan,1,0,15,0,15.00,1,1,1,0,0,Delhi Daredevils
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Fidel Edwards,3.4,0,44,0,12.00,7,6,1,3,1,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,RP Singh,3,0,20,1,6.66,11,3,0,2,0,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Shoaib Ahmed,4,0,20,2,5.00,14,3,0,0,0,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Pragyan Ojha,4,0,24,1,6.00,7,1,0,1,0,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Rohit Sharma,1,0,10,0,10.00,1,0,1,0,0,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Dwayne Smith,1,0,8,0,8.00,4,0,1,0,0,Deccan Chargers
2,indian-premier-league-2009-374163,deccan-chargers-vs-delhi-daredevils-21st-match-392201,Venugopal Rao,2,0,20,0,10.00,5,2,1,1,0,Deccan Chargers
