innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Jacques Kallis,3,0,23,0,7.66,10,2,0,3,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Vinay Kumar,4,0,30,1,7.50,9,2,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Abhimanyu Mithun,4,0,42,0,10.50,7,3,2,3,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Anil Kumble,4,0,32,0,8.00,5,3,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Roelof van der Merwe,3,0,17,1,5.66,7,0,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,KP Appanna,2,0,13,0,6.50,2,0,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Dhawal Kulkarni,4,0,24,1,6.00,12,3,0,0,0,Mumbai Indians
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Lasith Malinga,4,0,37,1,9.25,7,2,1,5,0,Mumbai Indians
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Dwayne Bravo,4,0,27,1,6.75,12,4,0,1,0,Mumbai Indians
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Chetanya Nanda,4,0,32,1,8.00,6,0,2,0,0,Mumbai Indians
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218,Harbhajan Singh,4,0,15,2,3.75,12,0,0,2,0,Mumbai Indians
