innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Zaheer Khan,4,0,19,1,4.75,8,0,0,1,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Lasith Malinga,4,0,12,2,3.00,13,0,0,1,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Harbhajan Singh,4,0,23,1,5.75,9,1,1,0,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Dwayne Bravo,3,0,24,1,8.00,7,3,0,2,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Jean-Paul Duminy,3,0,23,1,7.66,6,0,1,1,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Sachin Tendulkar,1,0,7,0,7.00,1,0,0,1,0,Mumbai Indians
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Sanath Jayasuriya,1,0,5,1,5.00,1,0,0,0,0,Mumbai Indians
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Irfan Pathan,4,0,20,2,5.00,10,1,0,2,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Vikramjeet Malik,2,0,12,1,6.00,7,2,0,0,1,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Ramesh Powar,4,0,23,1,5.75,11,1,0,1,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Yusuf Abdulla,4,0,19,2,4.75,16,1,0,3,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Piyush Chawla,3,0,26,1,8.66,3,1,1,0,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Karan Goel,2,0,11,0,5.50,5,1,0,1,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-mumbai-indians-20th-match-392200,Wilkin Mota,1,0,3,0,3.00,4,0,0,0,0,Kings XI Punjab
