innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Dimitri Mascarenhas,3.2,0,26,0,7.80,10,2,1,0,0,Rajasthan Royals
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Yusuf Pathan,3,0,17,2,5.66,9,1,1,0,0,Rajasthan Royals
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Kamran Khan,2.4,0,35,0,13.12,4,2,3,0,1,Rajasthan Royals
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Munaf Patel,4,0,25,2,6.25,10,2,1,0,0,Rajasthan Royals
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Siddharth Trivedi,3,0,35,0,11.66,3,5,0,1,0,Rajasthan Royals
1,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Shane Warne,4,0,24,1,6.00,11,3,0,1,0,Rajasthan Royals
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Sudeep Tyagi,2,0,8,0,4.00,8,1,0,1,0,Chennai Super Kings
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Albie Morkel,4,0,21,2,5.25,10,2,0,0,0,Chennai Super Kings
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Jacob Oram,4,0,27,2,6.75,8,2,1,0,0,Chennai Super Kings
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Muthiah Muralidaran,4,0,33,0,8.25,9,3,1,1,0,Chennai Super Kings
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Suresh Raina,2,0,11,1,5.50,5,1,0,0,0,Chennai Super Kings
2,indian-premier-league-2009-374163,chennai-super-kings-vs-rajasthan-royals-22nd-match-392202,Lakshmipathy Balaji,3.3,0,21,4,6.00,9,2,0,1,0,Chennai Super Kings
