innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Jesse Ryder, b Abdulla,32,21,-,6,0,152.38,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Robin Uthappa,c Yuvraj Singh b Pathan,0,1,-,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Jacques Kallis,c Jayawardene b Abdulla,62,46,-,5,2,134.78,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Kevin Pietersen (c),c Goel b Abdulla,0,2,-,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Rahul Dravid,c Singh b Chawla,10,13,-,0,0,76.92,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Ross Taylor,c Jayawardene b Abdulla,35,22,-,4,2,159.09,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Virat Kohli,c Bopara b Singh,2,3,-,0,0,66.66,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Praveen Kumar,lbw b Pathan,13,7,-,0,1,185.71,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Vinay Kumar,not out ,1,1,-,0,0,100.00,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Pankaj Singh, b Pathan,0,1,-,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Anil Kumble,not out ,5,3,-,1,0,166.66,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Ravi Bopara,c Ryder b Kallis,84,59,-,4,5,142.37,Kings XI Punjab
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Karan Goel,run out (Vinay Kumar/Uthappa),19,19,-,1,0,100.00,Kings XI Punjab
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Kumar Sangakkara,c Pankaj Singh b Kumble,26,18,-,2,1,144.44,Kings XI Punjab
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Yuvraj Singh (c),not out ,30,17,-,3,1,176.47,Kings XI Punjab
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191,Mahela Jayawardene,not out ,1,1,-,0,0,100.00,Kings XI Punjab
