innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Ryan Harris,4,0,25,0,6.25,11,2,0,0,0,Deccan Chargers
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,RP Singh,4,0,47,1,11.75,8,4,3,0,0,Deccan Chargers
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Andrew Symonds,4,0,15,1,3.75,10,0,0,0,0,Deccan Chargers
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Jaskaran Singh,3,0,32,0,10.66,8,4,1,1,0,Deccan Chargers
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Pragyan Ojha,4,0,32,2,8.00,8,3,1,0,0,Deccan Chargers
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Tirumalasetti Suman,1,0,18,0,18.00,1,0,2,0,0,Deccan Chargers
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Anil Kumble,4,0,23,2,5.75,13,4,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Jacques Kallis,1,0,8,0,8.00,2,1,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Praveen Kumar,4,0,45,0,11.25,7,4,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Roelof van der Merwe,4,0,32,1,8.00,8,1,2,2,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Balachandra Akhil,4,0,18,2,4.50,8,0,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236,Virat Kohli,3,0,25,0,8.33,3,0,1,2,0,Royal Challengers Bangalore
