innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Anil Kumble,4,0,12,2,3.00,14,0,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Vinay Kumar,3,0,30,2,10.00,5,5,0,1,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Praveen Kumar,3.4,0,35,1,9.54,7,5,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Jacques Kallis,4,1,18,2,4.50,13,2,0,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Roelof van der Merwe,4,0,29,1,7.25,8,0,2,0,0,Royal Challengers Bangalore
1,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Balachandra Akhil,1,0,2,0,2.00,4,0,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Albie Morkel,4,0,13,2,3.25,16,1,0,1,0,Chennai Super Kings
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Sudeep Tyagi,2,0,21,1,10.50,5,4,0,1,0,Chennai Super Kings
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Lakshmipathy Balaji,4,0,32,1,8.00,7,1,2,1,0,Chennai Super Kings
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Shadab Jakati,4,0,25,0,6.25,8,1,1,0,0,Chennai Super Kings
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Muthiah Muralidaran,4,0,24,1,6.00,14,3,1,0,0,Chennai Super Kings
2,indian-premier-league-2009-374163,royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224,Jacob Oram,1.4,0,12,2,7.20,3,1,0,0,0,Chennai Super Kings
