innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Ishant Sharma,4,0,24,1,6.00,13,2,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Ashok Dinda,4,0,34,1,8.50,10,4,1,1,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Moises Henriques,4,0,32,1,8.00,9,5,0,1,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Sourav Ganguly,4,0,24,2,6.00,9,1,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Laxmi Shukla,2,0,22,0,11.00,4,2,1,2,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Chris Gayle,1,0,14,0,14.00,0,0,0,3,0,Kolkata Knight Riders
1,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Murali Kartik,1,0,7,0,7.00,2,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Irfan Pathan,3,0,27,0,9.00,9,2,2,2,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Yusuf Abdulla,2,0,20,0,10.00,5,0,2,2,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Vikramjeet Malik,2,0,23,1,11.50,5,1,2,0,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Piyush Chawla,2,0,8,0,4.00,6,0,0,0,0,Kings XI Punjab
2,indian-premier-league-2009-374163,kings-xi-punjab-vs-kolkata-knight-riders-6th-match-392186,Ravi Bopara,0.2,0,1,0,3.00,1,0,0,0,0,Kings XI Punjab
