innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Zaheer Khan,4,0,31,0,7.75,14,5,0,3,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Gurinder Sandhu,4,0,49,0,12.25,5,6,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Nathan Coulter-Nile,4,0,38,1,9.50,8,2,3,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Angelo Mathews,4,0,27,1,6.75,9,3,0,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Amit Mishra,4,0,41,0,10.25,6,4,1,1,0,Delhi Daredevils
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Tim Southee,4,1,31,0,7.75,12,1,2,1,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Dhawal Kulkarni,4,0,43,2,10.75,8,6,1,3,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Stuart Binny,2,0,27,2,13.50,6,2,2,3,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Shane Watson,4,1,25,1,6.25,15,2,1,3,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,James Faulkner,4,0,22,2,5.50,10,1,0,1,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-delhi-daredevils-36th-match-829777,Rajat Bhatia,2,0,23,0,11.50,3,1,2,0,0,Rajasthan Royals
