innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Lasith Malinga,4,0,17,2,4.25,12,1,0,1,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Mitchell McClenaghan,4,0,16,3,4.00,14,1,0,1,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Vinay Kumar,3,0,21,0,7.00,6,3,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Jagadeesha Suchith,3,0,14,2,4.66,8,1,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Hardik Pandya,1,0,11,0,11.00,2,1,0,2,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Harbhajan Singh,3,0,18,1,6.00,6,0,1,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Kieron Pollard,2,0,14,1,7.00,3,1,0,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Dale Steyn,3,0,27,0,9.00,5,4,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Bhuvneshwar Kumar,3,0,16,0,5.33,10,2,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Praveen Kumar,2,0,13,0,6.50,7,2,0,2,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Moises Henriques,3,0,17,0,5.66,8,2,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-mumbai-indians-56th-match-829815,Karn Sharma,2.5,0,38,1,13.41,4,3,3,0,0,Sunrisers Hyderabad
