innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Ankit Sharma,3,0,26,1,8.66,8,3,1,0,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Chris Morris,4,0,19,1,4.75,14,2,0,0,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Pravin Tambe,4,0,36,1,9.00,6,4,1,0,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Deepak Hooda,2,0,22,0,11.00,2,3,0,1,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,James Faulkner,4,0,26,1,6.50,12,1,1,1,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Stuart Binny,1,0,5,0,5.00,4,1,0,0,0,Rajasthan Royals
1,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Shane Watson,2,0,20,0,10.00,5,4,0,1,0,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Ishwar Pandey,2,0,12,0,6.00,6,2,0,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Ashish Nehra,4,0,32,0,8.00,7,4,0,1,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Mohit Sharma,4,0,33,0,8.25,7,2,1,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Ravindra Jadeja,4,0,29,1,7.25,7,0,2,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Ravichandran Ashwin,2,0,21,0,10.50,0,1,1,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,rajasthan-royals-vs-chennai-super-kings-15th-match-829735,Dwayne Bravo,2.2,0,30,1,12.85,3,3,2,0,0,Chennai Super Kings
