innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Trent Boult,4,0,36,3,9.00,15,3,2,5,0,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Bhuvneshwar Kumar,3.5,0,30,2,7.82,11,4,1,1,0,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Praveen Kumar,4,0,34,1,8.50,13,4,2,0,0,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Ravi Bopara,3,0,31,2,10.33,6,3,1,1,0,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Karn Sharma,4,0,20,1,5.00,8,1,0,0,0,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Ashish Reddy,1,0,11,1,11.00,2,0,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Sean Abbott,2,0,21,0,10.50,3,3,0,2,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Harshal Patel,2,0,23,0,11.50,4,3,1,1,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Varun Aaron,3.2,0,36,0,10.80,7,4,2,1,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Abu Nechim,4,0,41,0,10.25,12,1,3,1,2,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Daren Sammy,2,0,18,0,9.00,1,2,0,0,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719,Yuzvendra Chahal,4,0,28,2,7.00,4,1,1,0,0,Royal Challengers Bangalore
