innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Ravichandran Ashwin,3,0,22,0,7.33,9,1,2,0,0,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Ashish Nehra,4,0,28,1,7.00,15,3,1,2,1,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Pawan Negi,4,0,46,0,11.50,3,3,3,0,0,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Ravindra Jadeja,2,0,18,1,9.00,5,0,2,0,0,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Mohit Sharma,3,0,33,1,11.00,5,2,2,3,0,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Dwayne Bravo,4,0,40,3,10.00,5,2,2,3,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Lasith Malinga,4,0,23,3,5.75,8,2,0,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Mitchell McClenaghan,3,0,46,1,15.33,5,5,3,3,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Vinay Kumar,3,0,26,2,8.66,6,0,2,1,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Harbhajan Singh,4,0,26,2,6.50,8,1,1,1,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Kieron Pollard,3,0,22,0,7.33,2,1,0,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-qualifier-1-829817,Jagadeesha Suchith,2,0,18,1,9.00,5,2,1,0,0,Mumbai Indians
