innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Dwayne Smith,c Pandya b Harbhajan Singh,27,34,41,4,0,79.41,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Brendon McCullum,c Pandya b Vinay Kumar,23,11,20,3,1,209.09,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Suresh Raina,c Pandya b Suchith,10,10,16,1,0,100.00,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Faf du Plessis,c Simmons b McClenaghan,17,16,31,0,1,106.25,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,MS Dhoni (c)†,not out ,39,32,43,2,2,121.87,Chennai Super Kings
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Pawan Negi,run out (Patel),36,17,25,4,1,211.76,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Lendl Simmons,c Smith b Ashwin,38,31,47,3,2,122.58,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Parthiv Patel,c du Plessis b Ashwin,45,32,45,6,0,140.62,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Rohit Sharma (c),c Raina b Bravo,18,22,29,0,0,81.81,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Kieron Pollard,run out (Bravo),1,4,5,0,0,25.00,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Ambati Rayudu,not out ,34,19,33,1,3,178.94,Mumbai Indians
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-mumbai-indians-43rd-match-829789,Hardik Pandya,not out ,21,8,11,0,3,262.50,Mumbai Indians
