innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Karanveer Singh,4,0,43,0,10.75,11,3,3,1,0,Kings XI Punjab
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Sandeep Sharma,4,0,32,0,8.00,11,4,1,0,0,Kings XI Punjab
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Anureet Singh,4,0,40,1,10.00,6,3,1,2,0,Kings XI Punjab
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Mitchell Johnson,4,0,40,0,10.00,10,5,1,1,1,Kings XI Punjab
1,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Axar Patel,4,0,35,1,8.75,8,4,1,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Ishwar Pandey,2,0,17,1,8.50,5,1,1,1,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Ashish Nehra,4,0,16,2,4.00,15,2,0,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Mohit Sharma,3,0,10,1,3.33,12,1,0,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Ravindra Jadeja,4,0,22,3,5.50,10,1,1,0,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Ravichandran Ashwin,4,0,14,2,3.50,14,0,0,1,0,Chennai Super Kings
2,pepsi-indian-premier-league-2015-791129,chennai-super-kings-vs-kings-xi-punjab-24th-match-829753,Dwayne Bravo,3,0,13,0,4.33,7,0,0,0,0,Chennai Super Kings
