innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Mayank Agarwal,c & b Tambe,37,21,19,6,1,176.19,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Shreyas Iyer,c Southee b Morris,40,30,44,3,3,133.33,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Jean-Paul Duminy (c),not out ,44,38,64,0,3,115.78,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Yuvraj Singh,c Nair b Morris,27,17,23,0,2,158.82,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Angelo Mathews,not out ,27,14,15,3,1,192.85,Delhi Daredevils
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Ajinkya Rahane, b Imran Tahir,47,39,72,2,3,120.51,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Sanju Samson,c Yuvraj Singh b Mathews,11,12,19,1,0,91.66,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Steven Smith (c),c Agarwal b Mishra,10,9,9,2,0,111.11,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Karun Nair,st Jadhav b Mishra,20,12,14,3,0,166.66,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Stuart Binny,lbw b Imran Tahir,1,2,2,0,0,50.00,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Deepak Hooda,c Mathews b Imran Tahir,54,25,40,3,4,216.00,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,James Faulkner, b Imran Tahir,17,11,18,2,0,154.54,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Chris Morris,not out ,13,6,10,1,1,216.66,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,delhi-daredevils-vs-rajasthan-royals-6th-match-829715,Tim Southee,not out ,7,4,7,1,0,175.00,Rajasthan Royals
