innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Zaheer Khan,4,0,34,1,8.50,10,6,0,2,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Albie Morkel,3,0,25,1,8.33,7,4,0,1,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Jean-Paul Duminy,1,0,16,0,16.00,1,2,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Amit Mishra,4,0,20,1,5.00,14,1,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Imran Tahir,4,0,46,2,11.50,5,2,2,2,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Angelo Mathews,2,0,13,0,6.50,7,1,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Yuvraj Singh,2,0,14,1,7.00,4,0,1,0,0,Delhi Daredevils
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Umesh Yadav,4,0,29,0,7.25,13,5,0,3,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Andre Russell,4,0,24,1,6.00,13,2,1,1,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Sunil Narine,4,0,30,0,7.50,9,3,1,1,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Piyush Chawla,4,0,32,4,8.00,8,2,2,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Brad Hogg,3,0,27,1,9.00,5,1,2,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2015-791129,kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761,Johan Botha,1,0,14,0,14.00,0,1,1,0,0,Kolkata Knight Riders
