innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Mitchell Starc,3,0,26,1,8.66,4,1,1,0,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Harshal Patel,2,0,30,0,15.00,3,4,1,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,David Wiese,2,0,20,2,10.00,3,3,0,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Ashok Dinda,2,0,23,0,11.50,2,1,1,0,2,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Yuzvendra Chahal,2,0,34,0,17.00,1,2,3,0,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Dale Steyn,1,0,17,0,17.00,1,2,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Bhuvneshwar Kumar,1.5,0,39,0,21.27,2,5,3,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Moises Henriques,1,0,3,2,3.00,4,0,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Karn Sharma,1,0,14,0,14.00,0,0,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-royal-challengers-bangalore-52nd-match-829807,Praveen Kumar,1,0,10,1,10.00,2,0,1,0,0,Sunrisers Hyderabad
