innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,David Warner (c),run out (Rahane),21,14,25,3,1,150.00,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Shikhar Dhawan,c Samson b Kulkarni,10,12,18,2,0,83.33,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,KL Rahul,lbw b Kulkarni,2,5,8,0,0,40.00,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Naman Ojha, b Tambe,25,32,44,3,0,78.12,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Eoin Morgan,lbw b Tambe,27,30,52,2,1,90.00,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Ravi Bopara,not out ,23,19,25,1,1,121.05,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Ashish Reddy,not out ,13,9,15,0,1,144.44,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Ajinkya Rahane, b Boult,62,56,86,9,0,110.71,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Sanju Samson,c Ojha b Bopara,26,30,47,2,0,86.66,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Steven Smith (c),c Warner b Sharma,13,10,11,2,0,130.00,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Karun Nair,c & b Bopara,1,5,7,0,0,20.00,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,Stuart Binny,not out ,16,14,29,1,0,114.28,Rajasthan Royals
2,pepsi-indian-premier-league-2015-791129,sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727,James Faulkner,not out ,6,5,10,1,0,120.00,Rajasthan Royals
