innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Deepak Chahar,4,0,17,0,4.25,12,1,0,0,1,Chennai Super Kings
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Harbhajan Singh,4,0,20,3,5.00,13,0,1,0,0,Chennai Super Kings
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Suresh Raina,1,0,6,0,6.00,1,0,0,0,0,Chennai Super Kings
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Imran Tahir,4,1,9,3,2.25,18,1,0,0,0,Chennai Super Kings
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Ravindra Jadeja,4,1,15,2,3.75,15,1,0,0,0,Chennai Super Kings
1,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Dwayne Bravo,0.1,0,0,1,0.00,1,0,0,0,0,Chennai Super Kings
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Yuzvendra Chahal,4,1,6,1,1.50,18,0,0,0,0,Royal Challengers Bangalore
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Navdeep Saini,4,0,24,0,6.00,16,2,1,1,1,Royal Challengers Bangalore
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Moeen Ali,4,0,19,1,4.75,15,3,0,0,0,Royal Challengers Bangalore
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Umesh Yadav,3,0,13,0,4.33,9,1,0,1,0,Royal Challengers Bangalore
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Mohammed Siraj,2,1,5,1,2.50,8,0,0,0,0,Royal Challengers Bangalore
2,ipl-2019-1165643,chennai-super-kings-vs-royal-challengers-bangalore-1st-match-1175356,Shivam Dube,0.4,0,3,0,4.50,2,0,0,1,0,Royal Challengers Bangalore
