innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Quinton de Kock,c Jadhav b Chahar,4,7,11,1,0,57.14,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Rohit Sharma (c),c Dhoni b Jadeja,13,18,35,1,0,72.22,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Suryakumar Yadav,c Jadeja b Bravo,59,43,83,8,1,137.20,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Yuvraj Singh,c Rayudu b Imran Tahir,4,6,8,0,0,66.66,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Krunal Pandya,c Jadeja b Sharma,42,32,43,5,1,131.25,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Hardik Pandya,not out ,25,8,22,1,3,312.50,Mumbai Indians
1,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Kieron Pollard,not out ,17,7,14,0,2,242.85,Mumbai Indians
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Shane Watson,c Pollard b Malinga,5,6,9,1,0,83.33,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Ambati Rayudu,c de Kock b Behrendorff,0,1,3,0,0,0.00,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Suresh Raina,c Pollard b Behrendorff,16,15,26,2,1,106.66,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Kedar Jadhav,c de Kock b Malinga,58,54,87,8,1,107.40,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,MS Dhoni (c)†,c Yadav b HH Pandya,12,21,48,0,0,57.14,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Ravindra Jadeja,c de Kock b HH Pandya,1,2,4,0,0,50.00,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Dwayne Bravo,c de Kock b Malinga,8,9,21,0,1,88.88,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Deepak Chahar,c Bumrah b HH Pandya,7,7,10,1,0,100.00,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Shardul Thakur,not out ,12,5,9,1,1,240.00,Chennai Super Kings
2,ipl-2019-1165643,mumbai-indians-vs-chennai-super-kings-15th-match-1175370,Mohit Sharma,not out ,0,2,3,0,0,0.00,Chennai Super Kings
