innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Kagiso Rabada,4,0,32,2,8.00,11,4,1,0,0,Delhi Capitals
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Chris Morris,4,0,30,3,7.50,9,3,1,1,0,Delhi Capitals
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Avesh Khan,3,0,30,0,10.00,7,6,0,1,0,Delhi Capitals
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Sandeep Lamichhane,4,0,27,2,6.75,8,0,2,0,0,Delhi Capitals
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Harshal Patel,4,0,37,0,9.25,8,3,1,2,0,Delhi Capitals
1,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Hanuma Vihari,1,0,9,0,9.00,0,1,0,0,0,Delhi Capitals
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Ravichandran Ashwin,4,0,31,2,7.75,8,2,1,3,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Sam Curran,2.2,0,11,4,4.71,8,1,0,1,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Mohammed Shami,4,0,27,2,6.75,12,3,1,0,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Hardus Viljoen,3,0,22,1,7.33,10,4,0,0,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Mujeeb Ur Rahman,4,0,36,0,9.00,7,4,1,1,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-delhi-capitals-13th-match-1175368,Murugan Ashwin,2,0,19,0,9.50,3,3,0,0,0,Kings XI Punjab
