innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Harpreet Brar,3,0,24,0,8.00,7,1,2,0,0,Kings XI Punjab
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Mohammed Shami,3,0,17,2,5.66,8,2,0,0,0,Kings XI Punjab
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Sam Curran,4,0,35,3,8.75,8,2,2,1,0,Kings XI Punjab
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Ravichandran Ashwin,4,0,23,0,5.75,7,2,0,0,0,Kings XI Punjab
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Andrew Tye,3,0,37,0,12.33,2,5,1,0,0,Kings XI Punjab
1,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Murugan Ashwin,3,0,33,0,11.00,3,4,1,0,0,Kings XI Punjab
2,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Deepak Chahar,4,0,28,0,7.00,14,4,1,0,0,Chennai Super Kings
2,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Harbhajan Singh,4,0,57,3,14.25,8,5,5,1,0,Chennai Super Kings
2,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Dwayne Bravo,4,0,27,0,6.75,8,1,0,4,0,Chennai Super Kings
2,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Imran Tahir,4,0,36,0,9.00,9,2,3,0,0,Chennai Super Kings
2,ipl-2019-1165643,kings-xi-punjab-vs-chennai-super-kings-55th-match-1178430,Ravindra Jadeja,2,0,16,1,8.00,5,1,1,0,0,Chennai Super Kings
