innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Bhuvneshwar Kumar,4,0,27,2,6.75,11,3,0,1,0,Sunrisers Hyderabad
1,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Mohammad Nabi,4,0,21,2,5.25,7,1,0,0,0,Sunrisers Hyderabad
1,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Siddarth Kaul,4,0,35,2,8.75,9,1,3,1,0,Sunrisers Hyderabad
1,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Rashid Khan,4,0,18,1,4.50,13,2,0,0,0,Sunrisers Hyderabad
1,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Sandeep Sharma,4,0,25,1,6.25,10,2,1,0,0,Sunrisers Hyderabad
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Sandeep Lamichhane,4,0,32,1,8.00,10,3,1,0,0,Delhi Capitals
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Axar Patel,4,0,18,1,4.50,10,1,0,1,0,Delhi Capitals
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Chris Morris,3,0,26,0,8.66,7,5,0,0,0,Delhi Capitals
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Kagiso Rabada,3.3,0,32,1,9.14,7,4,1,0,0,Delhi Capitals
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Rahul Tewatia,3,0,10,1,3.33,12,1,0,1,0,Delhi Capitals
2,ipl-2019-1165643,delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371,Ishant Sharma,1,0,5,1,5.00,2,0,0,1,0,Delhi Capitals
