innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Quinton de Kock,c Stokes b Gopal,65,47,74,6,2,138.29,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Rohit Sharma (c),c & b Gopal,5,7,13,1,0,71.42,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Suryakumar Yadav,c Kulkarni b Binny,34,33,58,1,1,103.03,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Hardik Pandya,lbw b Archer,23,15,37,2,1,153.33,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Kieron Pollard, b Unadkat,10,7,16,0,1,142.85,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Ben Cutting,not out ,13,9,20,1,1,144.44,Mumbai Indians
1,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Krunal Pandya,not out ,2,2,4,0,0,100.00,Mumbai Indians
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Ajinkya Rahane,c Yadav b Chahar,12,12,18,2,0,100.00,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Sanju Samson,c Pollard b Chahar,35,19,36,6,1,184.21,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Steven Smith (c),not out ,59,48,75,5,1,122.91,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Ben Stokes, b Chahar,0,2,4,0,0,0.00,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Riyan Parag,run out (Cutting/HH Pandya),43,29,44,5,1,148.27,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Ashton Turner,lbw b Bumrah,0,1,3,0,0,0.00,Rajasthan Royals
2,ipl-2019-1165643,rajasthan-royals-vs-mumbai-indians-36th-match-1178411,Stuart Binny,not out ,7,4,7,1,0,175.00,Rajasthan Royals
