innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Trent Boult,4,0,37,0,9.25,11,2,3,1,0,Delhi Capitals
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Jagadeesha Suchith,4,0,28,2,7.00,11,3,1,0,0,Delhi Capitals
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Chris Morris,4,0,47,1,11.75,9,8,1,1,1,Delhi Capitals
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Axar Patel,3,0,31,1,10.33,6,3,2,0,0,Delhi Capitals
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Amit Mishra,3,0,16,0,5.33,6,1,0,0,0,Delhi Capitals
1,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Sherfane Rutherford,2,0,19,0,9.50,1,0,1,2,0,Delhi Capitals
2,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Deepak Chahar,3,0,32,1,10.66,6,4,1,0,0,Chennai Super Kings
2,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Harbhajan Singh,4,0,28,1,7.00,10,2,1,0,0,Chennai Super Kings
2,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Imran Tahir,3.2,0,12,4,3.60,12,1,0,0,0,Chennai Super Kings
2,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Ravindra Jadeja,3,0,9,3,3.00,9,0,0,0,0,Chennai Super Kings
2,ipl-2019-1165643,chennai-super-kings-vs-delhi-capitals-50th-match-1178425,Dwayne Bravo,3,0,18,0,6.00,6,2,0,0,0,Chennai Super Kings
