innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Prithvi Shaw,c & b Gopal,47,25,-,4,4,188.00,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Colin Munro,c Buttler b Kulkarni,0,1,-,0,0,0.00,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Shreyas Iyer (c),c Tripathi b Unadkat,50,35,-,3,3,142.85,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Rishabh Pant,c Stokes b Unadkat,69,29,-,7,5,237.93,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Glenn Maxwell,lbw b Archer,5,5,-,0,0,100.00,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Vijay Shankar,c Tripathi b Unadkat,17,6,-,2,1,283.33,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Liam Plunkett,not out ,1,2,-,0,0,50.00,Delhi Daredevils
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,D'Arcy Short,c Avesh Khan b Maxwell,44,25,-,2,4,176.00,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Jos Buttler,st Pant b Mishra,67,26,-,4,7,257.69,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Sanju Samson,c Munro b Boult,3,5,-,0,0,60.00,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Ben Stokes,c Shankar b Boult,1,2,-,0,0,50.00,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Rahul Tripathi,run out (Pant/Boult),9,8,-,1,0,112.50,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Krishnappa Gowtham,not out ,18,6,-,2,1,300.00,Rajasthan Royals
2,ipl-2018-1131611,delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592,Jofra Archer,not out ,0,0,-,0,0,-,Rajasthan Royals
