innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Shikhar Dhawan, b Chahar,0,1,-,0,0,0.00,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Shreevats Goswami,c & b Ngidi,12,9,-,2,0,133.33,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Kane Williamson (c),c Dhoni b Thakur,24,15,-,4,0,160.00,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Manish Pandey,c & b Jadeja,8,16,-,0,0,50.00,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Shakib Al Hasan,c Dhoni b Bravo,12,10,-,2,0,120.00,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Yusuf Pathan,c & b Bravo,24,29,-,3,0,82.75,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Carlos Brathwaite,not out ,43,29,-,1,4,148.27,Sunrisers Hyderabad
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Bhuvneshwar Kumar,run out (Dhoni),7,11,-,0,0,63.63,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Shane Watson,c Goswami b Kumar,0,5,-,0,0,0.00,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Faf du Plessis,not out ,67,42,-,5,4,159.52,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Suresh Raina, b Kaul,22,13,-,4,0,169.23,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Ambati Rayudu, b Kaul,0,1,-,0,0,0.00,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,MS Dhoni (c)†, b Rashid Khan,9,18,-,1,0,50.00,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Dwayne Bravo,c Dhawan b Rashid Khan,7,11,-,0,0,63.63,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Ravindra Jadeja,c & b Sandeep Sharma,3,5,-,0,0,60.00,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Deepak Chahar,c Brathwaite b Sandeep Sharma,10,6,-,0,1,166.66,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Harbhajan Singh,run out (Rashid Khan/Brathwaite),2,9,-,0,0,22.22,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617,Shardul Thakur,not out ,15,5,-,3,0,300.00,Chennai Super Kings
