innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Krishnappa Gowtham,2,0,23,0,11.50,5,3,1,2,0,Rajasthan Royals
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Dhawal Kulkarni,4,0,43,1,10.75,8,7,1,0,0,Rajasthan Royals
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Jofra Archer,4,0,16,2,4.00,14,0,0,3,0,Rajasthan Royals
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Ben Stokes,4,0,26,2,6.50,11,2,1,1,0,Rajasthan Royals
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Shreyas Gopal,2,0,21,0,10.50,2,0,2,0,0,Rajasthan Royals
1,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Jaydev Unadkat,4,0,37,1,9.25,8,3,2,1,0,Rajasthan Royals
2,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Jasprit Bumrah,3,0,34,1,11.33,6,4,1,1,0,Mumbai Indians
2,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Mitchell McClenaghan,4,0,28,0,7.00,12,4,0,3,0,Mumbai Indians
2,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Krunal Pandya,4,0,24,0,6.00,8,1,1,0,0,Mumbai Indians
2,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Hardik Pandya,4,0,52,2,13.00,7,4,4,0,0,Mumbai Indians
2,ipl-2018-1131611,mumbai-indians-vs-rajasthan-royals-47th-match-1136607,Mayank Markande,3,0,32,0,10.66,2,3,1,0,0,Mumbai Indians
