innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Trent Boult,4,0,48,0,12.00,10,6,3,0,0,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Avesh Khan,4,0,28,0,7.00,11,1,2,1,0,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Rahul Tewatia,2,0,23,0,11.50,2,1,2,0,0,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Liam Plunkett,3,0,52,0,17.33,2,2,6,0,0,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Amit Mishra,4,0,30,1,7.50,4,1,1,0,0,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Vijay Shankar,2,0,22,1,11.00,4,3,0,2,1,Delhi Daredevils
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Glenn Maxwell,1,0,5,1,5.00,2,0,0,0,0,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Lungi Ngidi,4,0,26,1,6.50,12,2,1,2,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,KM Asif,3,0,43,2,14.33,5,6,2,1,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Shane Watson,2,0,27,0,13.50,2,2,2,0,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Ravindra Jadeja,4,0,31,1,7.75,6,2,1,1,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Harbhajan Singh,4,0,26,0,6.50,8,1,1,1,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Dwayne Bravo,3,0,43,0,14.33,3,2,4,1,0,Chennai Super Kings
