innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Deepak Chahar,4,0,25,0,6.25,10,1,1,1,1,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Lungi Ngidi,4,1,26,1,6.50,11,1,2,0,0,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Shardul Thakur,3,0,31,1,10.33,4,1,2,2,0,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Karn Sharma,3,0,25,1,8.33,7,2,1,1,0,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Dwayne Bravo,4,0,46,1,11.50,5,5,2,2,0,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Ravindra Jadeja,2,0,24,1,12.00,2,3,1,0,0,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Bhuvneshwar Kumar,4,1,17,0,4.25,16,0,1,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Sandeep Sharma,4,0,52,1,13.00,9,5,4,2,0,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Siddarth Kaul,3,0,43,0,14.33,2,5,2,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Rashid Khan,4,1,24,0,6.00,9,3,0,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Shakib Al Hasan,1,0,15,0,15.00,1,0,2,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,chennai-super-kings-vs-sunrisers-hyderabad-final-1136620,Carlos Brathwaite,2.3,0,27,1,10.80,3,3,1,1,0,Sunrisers Hyderabad
