innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Shane Watson,c Plunkett b Mishra,78,40,-,4,7,195.00,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Faf du Plessis,c Boult b Shankar,33,33,-,3,1,100.00,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Suresh Raina, b Maxwell,1,2,-,0,0,50.00,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Ambati Rayudu,run out (Pant/Boult),41,24,-,5,1,170.83,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,MS Dhoni (c)†,not out ,51,22,-,2,5,231.81,Chennai Super Kings
1,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Ravindra Jadeja,not out ,0,0,-,0,0,-,Chennai Super Kings
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Prithvi Shaw,c Jadeja b Asif,9,5,-,2,0,180.00,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Colin Munro,c Sharma b Asif,26,16,-,3,2,162.50,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Shreyas Iyer (c),run out (Watson/Dhoni),13,14,-,1,0,92.85,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Rishabh Pant,c Jadeja b Ngidi,79,45,-,7,4,175.55,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Glenn Maxwell, b Jadeja,6,5,-,1,0,120.00,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Vijay Shankar,not out ,54,31,-,1,5,174.19,Delhi Daredevils
2,ipl-2018-1131611,chennai-super-kings-vs-delhi-daredevils-30th-match-1136590,Rahul Tewatia,not out ,3,4,-,0,0,75.00,Delhi Daredevils
