innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Trent Boult,4,1,29,2,7.25,13,6,0,0,0,Delhi Daredevils
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Chris Morris,4,0,41,2,10.25,11,4,3,1,0,Delhi Daredevils
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Shahbaz Nadeem,4,0,43,1,10.75,7,3,3,0,0,Delhi Daredevils
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Rahul Tewatia,3,0,18,3,6.00,10,0,2,0,0,Delhi Daredevils
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Mohammed Shami,4,0,53,1,13.25,5,0,6,1,0,Delhi Daredevils
1,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Vijay Shankar,1,0,12,0,12.00,2,1,1,0,0,Delhi Daredevils
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Piyush Chawla,2,0,16,1,8.00,5,1,1,1,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Andre Russell,2,0,25,1,12.50,5,5,0,3,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Shivam Mavi,2,0,14,1,7.00,6,2,0,1,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Sunil Narine,3,0,18,3,6.00,6,2,0,0,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Tom Curran,2,0,21,1,10.50,4,1,2,0,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573,Kuldeep Yadav,3.2,0,32,3,9.60,6,2,2,0,0,Kolkata Knight Riders
