innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Prithvi Shaw, b Chahal,2,4,-,0,0,50.00,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Jason Roy, b Chahal,12,9,-,1,1,133.33,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Shreyas Iyer (c),c Kohli b Mohammed Siraj,32,35,-,3,0,91.42,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Rishabh Pant,c de Villiers b Ali,61,34,-,5,4,179.41,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Vijay Shankar,not out ,21,20,-,2,0,105.00,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Abhishek Sharma,not out ,46,19,-,3,4,242.10,Delhi Daredevils
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Parthiv Patel,lbw b Lamichhane,6,8,-,1,0,75.00,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Moeen Ali,c Shaw b Boult,1,3,-,0,0,33.33,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Virat Kohli (c),c Pant b Mishra,70,40,-,7,3,175.00,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,AB de Villiers,not out ,72,37,-,4,6,194.59,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Mandeep Singh, b Boult,13,14,-,0,1,92.85,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Sarfaraz Khan,c Shaw b Patel,11,8,-,2,0,137.50,Royal Challengers Bangalore
2,ipl-2018-1131611,delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605,Colin de Grandhomme,not out ,3,4,-,0,0,75.00,Royal Challengers Bangalore
