innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Prithvi Shaw,c Kaul b Rashid Khan,65,36,-,6,3,180.55,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Glenn Maxwell,run out (Sandeep Sharma),2,3,-,0,0,66.66,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Shreyas Iyer (c),c Dhawan b Kaul,44,36,-,3,2,122.22,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Rishabh Pant,lbw b Rashid Khan,18,19,-,1,0,94.73,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Naman Ojha,run out (Rashid Khan/Saha),1,4,-,0,0,25.00,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Vijay Shankar,not out ,23,13,-,1,1,176.92,Delhi Daredevils
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Dan Christian,not out ,7,9,-,0,0,77.77,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Alex Hales, b Mishra,45,31,-,3,3,145.16,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Shikhar Dhawan, b Mishra,33,30,-,2,1,110.00,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Kane Williamson (c),not out ,32,30,-,0,1,106.66,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Manish Pandey,c Shaw b Plunkett,21,17,-,2,0,123.52,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Yusuf Pathan,not out ,27,12,-,2,2,225.00,Sunrisers Hyderabad
